"","word","tfidf"
"勝關","勝關",0.000939274284307688
"善有善報","善有善報",0.000939274284307688
"喜多","喜多",0.000939274284307688
"喝斥","喝斥",0.000939274284307688
"喪妻","喪妻",0.000939274284307688
"報母","報母",0.000939274284307688
"媒妁","媒妁",0.000939274284307688
"寓守","寓守",0.000939274284307688
"尊嚴","尊嚴",0.000939274284307688
"尋一勝","尋一勝",0.000939274284307688
"幾千百次","幾千百次",0.000939274284307688
"幾匝","幾匝",0.000939274284307688
"悲號","悲號",0.000939274284307688
"悲慟","悲慟",0.000939274284307688
"惶然","惶然",0.000939274284307688
"掌震開","掌震開",0.000939274284307688
"無人不知","無人不知",0.000939274284307688
"無可柰何","無可柰何",0.000939274284307688
"無妻","無妻",0.000939274284307688
"無所不通","無所不通",0.000939274284307688
"無所謂","無所謂",0.000939274284307688
"無疆","無疆",0.000939274284307688
"然一","然一",0.000939274284307688
"琴心","琴心",0.000939274284307688
"痛如刀","痛如刀",0.000939274284307688
"短髮","短髮",0.000939274284307688
"稍大","稍大",0.000939274284307688
"著橫","著橫",0.000939274284307688
"著還","著還",0.000939274284307688
"雄奇","雄奇",0.000939274284307688
"須憑","須憑",0.000939274284307688
"黃蓉確","黃蓉確",0.000939274284307688
"亂咬","亂咬",0.000939274284307688
"傳自","傳自",0.000939274284307688
"微分","微分",0.000939274284307688
"想固","想固",0.000939274284307688
"惹厭","惹厭",0.000939274284307688
"愈行","愈行",0.000939274284307688
"愈緊","愈緊",0.000939274284307688
"愈盤","愈盤",0.000939274284307688
"愛才","愛才",0.000939274284307688
"愛若","愛若",0.000939274284307688
"敬其師","敬其師",0.000939274284307688
"新恨","新恨",0.000939274284307688
"新產","新產",0.000939274284307688
"暈死","暈死",0.000939274284307688
"會陰","會陰",0.000939274284307688
"會傷","會傷",0.000939274284307688
"楊家兄弟","楊家兄弟",0.000939274284307688
"楊過拔","楊過拔",0.000939274284307688
"楊過削","楊過削",0.000939274284307688
"楊過焉","楊過焉",0.000939274284307688
"楊過棒","楊過棒",0.000939274284307688
"極似","極似",0.000939274284307688
"腹下","腹下",0.000939274284307688
"裡射出","裡射出",0.000939274284307688
"裡起","裡起",0.000939274284307688
"話別","話別",0.000939274284307688
"資資","資資",0.000939274284307688
"遇著","遇著",0.000939274284307688
"過也覺","過也覺",0.000939274284307688
"過強","過強",0.000939274284307688
"電伸","電伸",0.000939274284307688
"電縮","電縮",0.000939274284307688
"塵封","塵封",0.000939274284307688
"對二子","對二子",0.000939274284307688
"對何","對何",0.000939274284307688
"對證","對證",0.000939274284307688
"漸低","漸低",0.000939274284307688
"盡仇寇","盡仇寇",0.000939274284307688
"盡想","盡想",0.000939274284307688
"稱雕","稱雕",0.000939274284307688
"綢片","綢片",0.000939274284307688
"綺念","綺念",0.000939274284307688
"蒙楊過","蒙楊過",0.000939274284307688
"認清","認清",0.000939274284307688
"誤服","誤服",0.000939274284307688
"輕擲","輕擲",0.000939274284307688
"遙祝","遙祝",0.000939274284307688
"鄙小","鄙小",0.000939274284307688
"齊去","齊去",0.000939274284307688
"劍面","劍面",0.000939274284307688
"撫撫","撫撫",0.000939274284307688
"數口","數口",0.000939274284307688
"數面","數面",0.000939274284307688
"標記","標記",0.000939274284307688
"樣似","樣似",0.000939274284307688
"樣罷","樣罷",0.000939274284307688
"確不為過","確不為過",0.000939274284307688
"確切","確切",0.000939274284307688
"確實","確實",0.000939274284307688
"緬懷","緬懷",0.000939274284307688
"練練劍","練練劍",0.000939274284307688
"罷罷罷","罷罷罷",0.000939274284307688
"儒吃","儒吃",0.000939274284307688
"學後又未","學後又未",0.000939274284307688
"據理","據理",0.000939274284307688
"橫骨","橫骨",0.000939274284307688
"興沖沖","興沖沖",0.000939274284307688
"親兒","親兒",0.000939274284307688
"選擇","選擇",0.000939274284307688
"錯用","錯用",0.000939274284307688
"隨棒","隨棒",0.000939274284307688
"雕右","雕右",0.000939274284307688
"雕銜","雕銜",0.000939274284307688
"頭一喜","頭一喜",0.000939274284307688
"頭向天","頭向天",0.000939274284307688
"彌篤","彌篤",0.000939274284307688
"牆而鬥","牆而鬥",0.000939274284307688
"縮腕","縮腕",0.000939274284307688
"蟒頭","蟒頭",0.000939274284307688
"邁著","邁著",0.000939274284307688
"還刺","還刺",0.000939274284307688
"還說限","還說限",0.000939274284307688
"醜俊","醜俊",0.000939274284307688
"雖用","雖用",0.000939274284307688
"雖善","雖善",0.000939274284307688
"雖緩","雖緩",0.000939274284307688
"擺出","擺出",0.000939274284307688
"禮俗","禮俗",0.000939274284307688
"翻下絆","翻下絆",0.000939274284307688
"舊交","舊交",0.000939274284307688
"舊怨","舊怨",0.000939274284307688
"轉紅","轉紅",0.000939274284307688
"雙腿奇","雙腿奇",0.000939274284307688
"雙劍劍","雙劍劍",0.000939274284307688
"藥不瞑眩","藥不瞑眩",0.000939274284307688
"藥可救","藥可救",0.000939274284307688
"邊哭邊","邊哭邊",0.000939274284307688
"勸諭","勸諭",0.000939274284307688
"懸下","懸下",0.000939274284307688
"覺厭","覺厭",0.000939274284307688
"譯完","譯完",0.000939274284307688
"屬誰","屬誰",0.000939274284307688
"護送","護送",0.000939274284307688
"響隔","響隔",0.000939274284307688
"戀故","戀故",0.000939274284307688
"顯有","顯有",0.000939274284307688
"驗其","驗其",0.000939274284307688
"靈丹妙藥","靈丹妙藥",0.000939274284307688
"鑽下","鑽下",0.000939274284307688
"不到","不到",0.000916011223823807
"給他","給他",0.000908567392634342
"59","59",0.000903553157026717
"f9","f9",0.000903553157026717
"一百多丈","一百多丈",0.000903553157026717
"一技","一技",0.000903553157026717
"一宗","一宗",0.000903553157026717
"一拼","一拼",0.000903553157026717
"一個十多歲","一個十多歲",0.000903553157026717
"一眨","一眨",0.000903553157026717
"一報","一報",0.000903553157026717
"一慌","一慌",0.000903553157026717
"一鼓攻","一鼓攻",0.000903553157026717
"一劃","一劃",0.000903553157026717
"一纏","一纏",0.000903553157026717
"一鑽","一鑽",0.000903553157026717
"丁字形","丁字形",0.000903553157026717
"二徒","二徒",0.000903553157026717
"人之手","人之手",0.000903553157026717
"人定","人定",0.000903553157026717
"力一接","力一接",0.000903553157026717
"力近","力近",0.000903553157026717
"三人忙","三人忙",0.000903553157026717
"三人作","三人作",0.000903553157026717
"三人進","三人進",0.000903553157026717
"三十六歲","三十六歲",0.000903553157026717
"三曲","三曲",0.000903553157026717
"三百個","三百個",0.000903553157026717
"三間","三間",0.000903553157026717
"三腳貓","三腳貓",0.000903553157026717
"上剛","上剛",0.000903553157026717
"上補","上補",0.000903553157026717
"上蓋","上蓋",0.000903553157026717
"上嶺","上嶺",0.000903553157026717
"下旬","下旬",0.000903553157026717
"下潭","下潭",0.000903553157026717
"也閉","也閉",0.000903553157026717
"千百隻","千百隻",0.000903553157026717
"千載難逢","千載難逢",0.000903553157026717
"大紅花","大紅花",0.000903553157026717
"大發慈悲","大發慈悲",0.000903553157026717
"大寬","大寬",0.000903553157026717
"大難不死","大難不死",0.000903553157026717
"女花","女花",0.000903553157026717
"小軒窗","小軒窗",0.000903553157026717
"小鬥","小鬥",0.000903553157026717
"工人","工人",0.000903553157026717
"不尚","不尚",0.000903553157026717
"不若功","不若功",0.000903553157026717
"不飲","不飲",0.000903553157026717
"不願給","不願給",0.000903553157026717
"中玉蜂","中玉蜂",0.000903553157026717
"中托著","中托著",0.000903553157026717
"中叛","中叛",0.000903553157026717
"之忌","之忌",0.000903553157026717
"之尊","之尊",0.000903553157026717
"之詞","之詞",0.000903553157026717
"五六十","五六十",0.000903553157026717
"五天","五天",0.000903553157026717
"仇恨","仇恨",0.000903553157026717
"今見","今見",0.000903553157026717
"內難","內難",0.000903553157026717
"分些","分些",0.000903553157026717
"反怒","反怒",0.000903553157026717
"反躲將","反躲將",0.000903553157026717
"太險","太險",0.000903553157026717
"幻出","幻出",0.000903553157026717
"心毒","心毒",0.000903553157026717
"心澄","心澄",0.000903553157026717
"方壯盛","方壯盛",0.000903553157026717
"方初逢","方初逢",0.000903553157026717
"方達","方達",0.000903553157026717
"日一久","日一久",0.000903553157026717
"木制","木制",0.000903553157026717
"木塊","木塊",0.000903553157026717
"木盤","木盤",0.000903553157026717
"比常蜂","比常蜂",0.000903553157026717
"毛羽","毛羽",0.000903553157026717
"水磨功夫","水磨功夫",0.000903553157026717
"水邊","水邊",0.000903553157026717
"父唱著","父唱著",0.000903553157026717
"王本欲","王本欲",0.000903553157026717
"王側","王側",0.000903553157026717
"王猛","王猛",0.000903553157026717
"且問","且問",0.000903553157026717
"世情","世情",0.000903553157026717
"他目","他目",0.000903553157026717
"他捷","他捷",0.000903553157026717
"他檢","他檢",0.000903553157026717
"以個","以個",0.000903553157026717
"以拳","以拳",0.000903553157026717
"出走","出走",0.000903553157026717
"加油","加油",0.000903553157026717
"北大營","北大營",0.000903553157026717
"北國","北國",0.000903553157026717
"半入","半入",0.000903553157026717
"半輪","半輪",0.000903553157026717
"古木","古木",0.000903553157026717
"只玉蜂","只玉蜂",0.000903553157026717
"可少","可少",0.000903553157026717
"可殺","可殺",0.000903553157026717
"可訪","可訪",0.000903553157026717
"可趕","可趕",0.000903553157026717
"右爪","右爪",0.000903553157026717
"四十余名","四十余名",0.000903553157026717
"四張機","四張機",0.000903553157026717
"外撥","外撥",0.000903553157026717
"左爪","左爪",0.000903553157026717
"左翅上","左翅上",0.000903553157026717
"巨力撞","巨力撞",0.000903553157026717
"巨蜂","巨蜂",0.000903553157026717
"平沙","平沙",0.000903553157026717
"平陽","平陽",0.000903553157026717
"必回","必回",0.000903553157026717
"必有後福","必有後福",0.000903553157026717
"必有蹊","必有蹊",0.000903553157026717
"正出","正出",0.000903553157026717
"正架","正架",0.000903553157026717
"正梳妝","正梳妝",0.000903553157026717
"正濃","正濃",0.000903553157026717
"玉笛","玉笛",0.000903553157026717
"玉蜂右","玉蜂右",0.000903553157026717
"由何","由何",0.000903553157026717
"由紅轉","由紅轉",0.000903553157026717
"白鬢","白鬢",0.000903553157026717
"穴上","穴上",0.000903553157026717
"立占","立占",0.000903553157026717
"交睫","交睫",0.000903553157026717
"仰身","仰身",0.000903553157026717
"先自怯","先自怯",0.000903553157026717
"先傳","先傳",0.000903553157026717
"光降","光降",0.000903553157026717
"光陰","光陰",0.000903553157026717
"再成","再成",0.000903553157026717
"再臨","再臨",0.000903553157026717
"冰消","冰消",0.000903553157026717
"好兆","好兆",0.000903553157026717
"好深","好深",0.000903553157026717
"如水","如水",0.000903553157026717
"如割","如割",0.000903553157026717
"如勝得過","如勝得過",0.000903553157026717
"如焚","如焚",0.000903553157026717
"如錦","如錦",0.000903553157026717
"如霜","如霜",0.000903553157026717
"如點","如點",0.000903553157026717
"字前","字前",0.000903553157026717
"字細","字細",0.000903553157026717
"守襄","守襄",0.000903553157026717
"年邁力衰","年邁力衰",0.000903553157026717
"收石","收石",0.000903553157026717
"收服","收服",0.000903553157026717
"收郭","收郭",0.000903553157026717
"早花","早花",0.000903553157026717
"曲中","曲中",0.000903553157026717
"百年之後","百年之後",0.000903553157026717
"百余步","百余步",0.000903553157026717
"米粒","米粒",0.000903553157026717
"老則","老則",0.000903553157026717
"而點","而點",0.000903553157026717
"自午","自午",0.000903553157026717
"自晨","自晨",0.000903553157026717
"自視","自視",0.000903553157026717
"自誇","自誇",0.000903553157026717
"至夕","至夕",0.000903553157026717
"至午","至午",0.000903553157026717
"色大","色大",0.000903553157026717
"行南攻","行南攻",0.000903553157026717
"行腳","行腳",0.000903553157026717
"衣缽傳","衣缽傳",0.000903553157026717
"西行","西行",0.000903553157026717
"但沛然","但沛然",0.000903553157026717
"但周","但周",0.000903553157026717
"低淺","低淺",0.000903553157026717
"住戶","住戶",0.000903553157026717
"何示","何示",0.000903553157026717
"何門","何門",0.000903553157026717
"作者","作者",0.000903553157026717
"作答","作答",0.000903553157026717
"別出機杼","別出機杼",0.000903553157026717
"別要給","別要給",0.000903553157026717
"別逃","別逃",0.000903553157026717
"否盼答","否盼答",0.000903553157026717
"含在口中","含在口中",0.000903553157026717
"岔到","岔到",0.000903553157026717
"我多活","我多活",0.000903553157026717
"我放上","我放上",0.000903553157026717
"找上門","找上門",0.000903553157026717
"折翼","折翼",0.000903553157026717
"攻至","攻至",0.000903553157026717
"更養","更養",0.000903553157026717
"束龍女","束龍女",0.000903553157026717
"每座","每座",0.000903553157026717
"決造","決造",0.000903553157026717
"沉到","沉到",0.000903553157026717
"沒字","沒字",0.000903553157026717
"沒時","沒時",0.000903553157026717
"沒察","沒察",0.000903553157026717
"沙石","沙石",0.000903553157026717
"良材","良材",0.000903553157026717
"見陵渡","見陵渡",0.000903553157026717
"言者","言者",0.000903553157026717
"谷底","谷底",0.000903553157026717
"足一登","足一登",0.000903553157026717
"身作","身作",0.000903553157026717
"那可真","那可真",0.000903553157026717
"那枝","那枝",0.000903553157026717
"那倒","那倒",0.000903553157026717
"那雄雕","那雄雕",0.000903553157026717
"並無危","並無危",0.000903553157026717
"並無即","並無即",0.000903553157026717
"事全","事全",0.000903553157026717
"兒竟","兒竟",0.000903553157026717
"兒跌","兒跌",0.000903553157026717
"兩穴時","兩穴時",0.000903553157026717
"兩好","兩好",0.000903553157026717
"兩扭","兩扭",0.000903553157026717
"兩國","兩國",0.000903553157026717
"到堂","到堂",0.000903553157026717
"到絕","到絕",0.000903553157026717
"刺成","刺成",0.000903553157026717
"刺有","刺有",0.000903553157026717
"刺盤","刺盤",0.000903553157026717
"取劍","取劍",0.000903553157026717
"受些","受些",0.000903553157026717
"周大哥","周大哥",0.000903553157026717
"固是極","固是極",0.000903553157026717
"夜來","夜來",0.000903553157026717
"奇勁","奇勁",0.000903553157026717
"姑已","姑已",0.000903553157026717
"姑去","姑去",0.000903553157026717
"姑托著","姑托著",0.000903553157026717
"姑所為","姑所為",0.000903553157026717
"宗極","宗極",0.000903553157026717
"念兒給","念兒給",0.000903553157026717
"怪態","怪態",0.000903553157026717
"怪誕","怪誕",0.000903553157026717
"或書","或書",0.000903553157026717
"所未遇","所未遇",0.000903553157026717
"所建的廣","所建的廣",0.000903553157026717
"拒客","拒客",0.000903553157026717
"招雕","招雕",0.000903553157026717
"明師固","明師固",0.000903553157026717
"明時","明時",0.000903553157026717
"松子","松子",0.000903553157026717
"沾滿","沾滿",0.000903553157026717
"法螺","法螺",0.000903553157026717
"波碧草","波碧草",0.000903553157026717
"泥鰍","泥鰍",0.000903553157026717
"狗窩","狗窩",0.000903553157026717
"的紅","的紅",0.000903553157026717
"直呼其名","直呼其名",0.000903553157026717
"直笑","直笑",0.000903553157026717
"直飄入","直飄入",0.000903553157026717
"知當世","知當世",0.000903553157026717
"空具","空具",0.000903553157026717
"空當","空當",0.000903553157026717
"肯到","肯到",0.000903553157026717
"肯留","肯留",0.000903553157026717
"臥之人","臥之人",0.000903553157026717
"花灌田","花灌田",0.000903553157026717
"青果","青果",0.000903553157026717
"青鬱鬱","青鬱鬱",0.000903553157026717
"便白","便白",0.000903553157026717
"前果","前果",0.000903553157026717
"前擋","前擋",0.000903553157026717
"前離","前離",0.000903553157026717
"南風","南風",0.000903553157026717
"南詔","南詔",0.000903553157026717
"卻悄","卻悄",0.000903553157026717
"卻響","卻響",0.000903553157026717
"哀啼","哀啼",0.000903553157026717
"品種","品種",0.000903553157026717
"垂到","垂到",0.000903553157026717
"娃子","娃子",0.000903553157026717
"幽夢","幽夢",0.000903553157026717
"幽僻","幽僻",0.000903553157026717
"怎睡","怎睡",0.000903553157026717
"持襄兒","持襄兒",0.000903553157026717
"指之功","指之功",0.000903553157026717
"指時","指時",0.000903553157026717
"既久","既久",0.000903553157026717
"既存","既存",0.000903553157026717
"既終","既終",0.000903553157026717
"春色","春色",0.000903553157026717
"春意","春意",0.000903553157026717
"春遲","春遲",0.000903553157026717
"架過","架過",0.000903553157026717
"查訪","查訪",0.000903553157026717
"殆矣","殆矣",0.000903553157026717
"狠天","狠天",0.000903553157026717
"甚歡","甚歡",0.000903553157026717
"皆鳴","皆鳴",0.000903553157026717
"相救楊","相救楊",0.000903553157026717
"眉黛","眉黛",0.000903553157026717
"看翅上","看翅上",0.000903553157026717
"穿破","穿破",0.000903553157026717
"穿煙","穿煙",0.000903553157026717
"美質","美質",0.000903553157026717
"若功","若功",0.000903553157026717
"苦苦哀求","苦苦哀求",0.000903553157026717
"苦無傳","苦無傳",0.000903553157026717
"要收","要收",0.000903553157026717
"要西","要西",0.000903553157026717
"要東","要東",0.000903553157026717
"計來","計來",0.000903553157026717
"重赴","重赴",0.000903553157026717
"風市","風市",0.000903553157026717
"風動","風動",0.000903553157026717
"飛來飛去","飛來飛去",0.000903553157026717
"飛飛","飛飛",0.000903553157026717
"飛濺","飛濺",0.000903553157026717
"飛離","飛離",0.000903553157026717
"俯首聽命","俯首聽命",0.000903553157026717
"兼東","兼東",0.000903553157026717
"凍成","凍成",0.000903553157026717
"哨聲","哨聲",0.000903553157026717
"展眉","展眉",0.000903553157026717
"差些","差些",0.000903553157026717
"差雕","差雕",0.000903553157026717
"師亦擇","師亦擇",0.000903553157026717
"師而別","師而別",0.000903553157026717
"徒具","徒具",0.000903553157026717
"徒須","徒須",0.000903553157026717
"恭迎","恭迎",0.000903553157026717
"拳鋒","拳鋒",0.000903553157026717
"時定","時定",0.000903553157026717
"晃身","晃身",0.000903553157026717
"桃樹","桃樹",0.000903553157026717
"氣似","氣似",0.000903553157026717
"氣侵體","氣侵體",0.000903553157026717
"氣氣","氣氣",0.000903553157026717
"氤氳","氤氳",0.000903553157026717
"浪費","浪費",0.000903553157026717
"海神","海神",0.000903553157026717
"疾下","疾下",0.000903553157026717
"破霧","破霧",0.000903553157026717
"神封","神封",0.000903553157026717
"胸下","胸下",0.000903553157026717
"能要","能要",0.000903553157026717
"能震","能震",0.000903553157026717
"臭衣","臭衣",0.000903553157026717
"臭豬","臭豬",0.000903553157026717
"般大","般大",0.000903553157026717
"般援索","般援索",0.000903553157026717
"荊莽","荊莽",0.000903553157026717
"記情","記情",0.000903553157026717
"起行","起行",0.000903553157026717
"起居","起居",0.000903553157026717
"逃光","逃光",0.000903553157026717
"高高低低","高高低低",0.000903553157026717
"假若","假若",0.000903553157026717
"唯餘四","唯餘四",0.000903553157026717
"問暖噓","問暖噓",0.000903553157026717
"問瑛","問瑛",0.000903553157026717
"圈圈","圈圈",0.000903553157026717
"培養","培養",0.000903553157026717
"將這一擊","將這一擊",0.000903553157026717
"將雄","將雄",0.000903553157026717
"將黃蓉","將黃蓉",0.000903553157026717
"專志","專志",0.000903553157026717
"崇仰","崇仰",0.000903553157026717
"常致鬱鬱","常致鬱鬱",0.000903553157026717
"常聽到","常聽到",0.000903553157026717
"得不到","得不到",0.000903553157026717
"得連","得連",0.000903553157026717
"從黃蓉頭","從黃蓉頭",0.000903553157026717
"悵惘","悵惘",0.000903553157026717
"悼亡","悼亡",0.000903553157026717
"情深一往","情深一往",0.000903553157026717
"授受","授受",0.000903553157026717
"掠架開","掠架開",0.000903553157026717
"採取","採取",0.000903553157026717
"接著瑛","接著瑛",0.000903553157026717
"掬水","掬水",0.000903553157026717
"淋淋","淋淋",0.000903553157026717
"淒聲","淒聲",0.000903553157026717
"淚千行","淚千行",0.000903553157026717
"深水","深水",0.000903553157026717
"清冷淵","清冷淵",0.000903553157026717
"清茶","清茶",0.000903553157026717
"略問","略問",0.000903553157026717
"異士","異士",0.000903553157026717
"異域","異域",0.000903553157026717
"竟連夢","竟連夢",0.000903553157026717
"竟無著力","竟無著力",0.000903553157026717
"竟撞","竟撞",0.000903553157026717
"竟點","竟點",0.000903553157026717
"笛劍","笛劍",0.000903553157026717
"累媽","累媽",0.000903553157026717
"終來","終來",0.000903553157026717
"翌晨黃蓉","翌晨黃蓉",0.000903553157026717
"處比","處比",0.000903553157026717
"許可","許可",0.000903553157026717
"責他","責他",0.000903553157026717
"這一急","這一急",0.000903553157026717
"這首詞","這首詞",0.000903553157026717
"這詞","這詞",0.000903553157026717
"這窩","這窩",0.000903553157026717
"這窩玉蜂","這窩玉蜂",0.000903553157026717
"這雌","這雌",0.000903553157026717
"通吃","通吃",0.000903553157026717
"連小蛇","連小蛇",0.000903553157026717
"連牛過","連牛過",0.000903553157026717
"郭襄拉","郭襄拉",0.000903553157026717
"郭襄東","郭襄東",0.000903553157026717
"郭襄惱","郭襄惱",0.000903553157026717
"郭襄發","郭襄發",0.000903553157026717
"郭襄落","郭襄落",0.000903553157026717
"郭襄撥","郭襄撥",0.000903553157026717
"郭襄躍","郭襄躍",0.000903553157026717
"閉門不納","閉門不納",0.000903553157026717
"雪融","雪融",0.000903553157026717
"頂尖兒","頂尖兒",0.000903553157026717
"創了","創了",0.000903553157026717
"勝在力","勝在力",0.000903553157026717
"唾涎吐","唾涎吐",0.000903553157026717
"唾涎吐將","唾涎吐將",0.000903553157026717
"啾鳴","啾鳴",0.000903553157026717
"尋消問息","尋消問息",0.000903553157026717
"尋遍","尋遍",0.000903553157026717
"就當","就當",0.000903553157026717
"嵌入","嵌入",0.000903553157026717
"幾十斤","幾十斤",0.000903553157026717
"幾手","幾手",0.000903553157026717
"幾件事","幾件事",0.000903553157026717
"循路","循路",0.000903553157026717
"掌力剛","掌力剛",0.000903553157026717
"掌力道","掌力道",0.000903553157026717
"插回","插回",0.000903553157026717
"揩去","揩去",0.000903553157026717
"援索","援索",0.000903553157026717
"智島南","智島南",0.000903553157026717
"最終","最終",0.000903553157026717
"朝西","朝西",0.000903553157026717
"朝西北","朝西北",0.000903553157026717
"湮沒無聞","湮沒無聞",0.000903553157026717
"無二徒","無二徒",0.000903553157026717
"無用武之","無用武之",0.000903553157026717
"無字","無字",0.000903553157026717
"然與","然與",0.000903553157026717
"然點","然點",0.000903553157026717
"痛處","痛處",0.000903553157026717
"發自肺腑","發自肺腑",0.000903553157026717
"短松崗","短松崗",0.000903553157026717
"硬拼","硬拼",0.000903553157026717
"程兩人","程兩人",0.000903553157026717
"程英和陸","程英和陸",0.000903553157026717
"程陸姊妹","程陸姊妹",0.000903553157026717
"稍存","稍存",0.000903553157026717
"稍受","稍受",0.000903553157026717
"稍松","稍松",0.000903553157026717
"稍感","稍感",0.000903553157026717
"紫色","紫色",0.000903553157026717
"結滿","結滿",0.000903553157026717
"結漸","結漸",0.000903553157026717
"絕跡","絕跡",0.000903553157026717
"著六人","著六人",0.000903553157026717
"著雙","著雙",0.000903553157026717
"虛應","虛應",0.000903553157026717
"詞來","詞來",0.000903553157026717
"越冷","越冷",0.000903553157026717
"開一開","開一開",0.000903553157026717
"開刀","開刀",0.000903553157026717
"開店","開店",0.000903553157026717
"開得","開得",0.000903553157026717
"閒遊","閒遊",0.000903553157026717
"陽指","陽指",0.000903553157026717
"雁落","雁落",0.000903553157026717
"雄確","雄確",0.000903553157026717
"雲霞","雲霞",0.000903553157026717
"韌皮","韌皮",0.000903553157026717
"須聽","須聽",0.000903553157026717
"黃斑","黃斑",0.000903553157026717
"黃蓉才","黃蓉才",0.000903553157026717
"黃蓉抹","黃蓉抹",0.000903553157026717
"黃蓉驚","黃蓉驚",0.000903553157026717
"傳宗接代","傳宗接代",0.000903553157026717
"傳遞","傳遞",0.000903553157026717
"圓臉","圓臉",0.000903553157026717
"廈華","廈華",0.000903553157026717
"微細","微細",0.000903553157026717
"新著","新著",0.000903553157026717
"暗入","暗入",0.000903553157026717
"暗服","暗服",0.000903553157026717
"極佳","極佳",0.000903553157026717
"極致","極致",0.000903553157026717
"溫淳","溫淳",0.000903553157026717
"腸崖前","腸崖前",0.000903553157026717
"萬物之靈","萬物之靈",0.000903553157026717
"萬花","萬花",0.000903553157026717
"葬送在","葬送在",0.000903553157026717
"裡從","裡從",0.000903553157026717
"話柄","話柄",0.000903553157026717
"誠樸","誠樸",0.000903553157026717
"跟我學","跟我學",0.000903553157026717
"躲到","躲到",0.000903553157026717
"過蟲","過蟲",0.000903553157026717
"道轉","道轉",0.000903553157026717
"違命","違命",0.000903553157026717
"鉤住","鉤住",0.000903553157026717
"零亂","零亂",0.000903553157026717
"馳而過","馳而過",0.000903553157026717
"劃下","劃下",0.000903553157026717
"塵埃","塵埃",0.000903553157026717
"夢回","夢回",0.000903553157026717
"嫣紅","嫣紅",0.000903553157026717
"對山站","對山站",0.000903553157026717
"慘亡","慘亡",0.000903553157026717
"摔過","摔過",0.000903553157026717
"漲紅了臉","漲紅了臉",0.000903553157026717
"疑色","疑色",0.000903553157026717
"碧水潭","碧水潭",0.000903553157026717
"種菜","種菜",0.000903553157026717
"聞喚","聞喚",0.000903553157026717
"蜜餞","蜜餞",0.000903553157026717
"說動","說動",0.000903553157026717
"趕車","趕車",0.000903553157026717
"輕點","輕點",0.000903553157026717
"魂飛魄喪","魂飛魄喪",0.000903553157026717
"嬌臉","嬌臉",0.000903553157026717
"撐船","撐船",0.000903553157026717
"撐開","撐開",0.000903553157026717
"數十朵","數十朵",0.000903553157026717
"數十粒","數十粒",0.000903553157026717
"數百朵","數百朵",0.000903553157026717
"數圈","數圈",0.000903553157026717
"潛到","潛到",0.000903553157026717
"熟手","熟手",0.000903553157026717
"盤腿","盤腿",0.000903553157026717
"編造","編造",0.000903553157026717
"豬蛇","豬蛇",0.000903553157026717
"遮蓋","遮蓋",0.000903553157026717
"震獅","震獅",0.000903553157026717
"餘恨","餘恨",0.000903553157026717
"駐蹕","駐蹕",0.000903553157026717
"凝意","凝意",0.000903553157026717
"擄進","擄進",0.000903553157026717
"擇師","擇師",0.000903553157026717
"樹頭","樹頭",0.000903553157026717
"獨步天下","獨步天下",0.000903553157026717
"縛了","縛了",0.000903553157026717
"親加","親加",0.000903553157026717
"隨身帶","隨身帶",0.000903553157026717
"雕腹","雕腹",0.000903553157026717
"頭鬼","頭鬼",0.000903553157026717
"頭等大事","頭等大事",0.000903553157026717
"頭過","頭過",0.000903553157026717
"龍虎豹","龍虎豹",0.000903553157026717
"尷尬事","尷尬事",0.000903553157026717
"彌合","彌合",0.000903553157026717
"戲稱","戲稱",0.000903553157026717
"斃長","斃長",0.000903553157026717
"環環","環環",0.000903553157026717
"禪機","禪機",0.000903553157026717
"縱來","縱來",0.000903553157026717
"聲甫","聲甫",0.000903553157026717
"薄冰","薄冰",0.000903553157026717
"虧輸","虧輸",0.000903553157026717
"襄作","襄作",0.000903553157026717
"還不趕","還不趕",0.000903553157026717
"還用問","還用問",0.000903553157026717
"還早","還早",0.000903553157026717
"還怕傷","還怕傷",0.000903553157026717
"還將","還將",0.000903553157026717
"還等","還等",0.000903553157026717
"還算","還算",0.000903553157026717
"隱憂","隱憂",0.000903553157026717
"雖教","雖教",0.000903553157026717
"點了點","點了點",0.000903553157026717
"點他","點他",0.000903553157026717
"繚繞","繚繞",0.000903553157026717
"蟲蟻","蟲蟻",0.000903553157026717
"轉著骨","轉著骨",0.000903553157026717
"雙多","雙多",0.000903553157026717
"雙忙","雙忙",0.000903553157026717
"雙樹","雙樹",0.000903553157026717
"離屋","離屋",0.000903553157026717
"鞭梢擊","鞭梢擊",0.000903553157026717
"題著","題著",0.000903553157026717
"邊一","邊一",0.000903553157026717
"邊來","邊來",0.000903553157026717
"鏟滅","鏟滅",0.000903553157026717
"難脫","難脫",0.000903553157026717
"難遇","難遇",0.000903553157026717
"顛沛","顛沛",0.000903553157026717
"嚴冬","嚴冬",0.000903553157026717
"孽畜","孽畜",0.000903553157026717
"蘇東坡","蘇東坡",0.000903553157026717
"覺唇燥","覺唇燥",0.000903553157026717
"覺翅上","覺翅上",0.000903553157026717
"覺情","覺情",0.000903553157026717
"覺寒","覺寒",0.000903553157026717
"鐵彈","鐵彈",0.000903553157026717
"驀是","驀是",0.000903553157026717
"儼若","儼若",0.000903553157026717
"囉嗦","囉嗦",0.000903553157026717
"驚跳","驚跳",0.000903553157026717
"鬢青","鬢青",0.000903553157026717
